day;month;year;countriesAndTerritories;cases;deaths
9;4;2020;Suriname;0;0
8;4;2020;Suriname;0;0
7;4;2020;Suriname;0;0
6;4;2020;Suriname;0;0
5;4;2020;Suriname;0;0
4;4;2020;Suriname;0;1
3;4;2020;Suriname;0;0
2;4;2020;Suriname;0;0
1;4;2020;Suriname;2;0
31;3;2020;Suriname;0;0
30;3;2020;Suriname;0;0
29;3;2020;Suriname;0;0
28;3;2020;Suriname;0;0
27;3;2020;Suriname;0;0
26;3;2020;Suriname;0;0
25;3;2020;Suriname;2;0
24;3;2020;Suriname;1;0
23;3;2020;Suriname;0;0
22;3;2020;Suriname;4;0
21;3;2020;Suriname;0;0
15;3;2020;Suriname;1;0
9;4;2020;Sweden;726;96
8;4;2020;Sweden;487;114
7;4;2020;Sweden;376;76
6;4;2020;Sweden;387;28
5;4;2020;Sweden;365;40
4;4;2020;Sweden;612;51
3;4;2020;Sweden;519;43
2;4;2020;Sweden;512;59
1;4;2020;Sweden;407;34
31;3;2020;Sweden;328;36
30;3;2020;Sweden;253;8
29;3;2020;Sweden;401;10
28;3;2020;Sweden;240;26
27;3;2020;Sweden;296;24
26;3;2020;Sweden;238;6
25;3;2020;Sweden;256;11
24;3;2020;Sweden;110;4
23;3;2020;Sweden;160;1
22;3;2020;Sweden;123;4
21;3;2020;Sweden;200;6
20;3;2020;Sweden;122;0
19;3;2020;Sweden;134;2
18;3;2020;Sweden;46;1
17;3;2020;Sweden;89;4
16;3;2020;Sweden;108;2
15;3;2020;Sweden;149;0
14;3;2020;Sweden;155;0
13;3;2020;Sweden;158;0
12;3;2020;Sweden;136;1
11;3;2020;Sweden;78;0
10;3;2020;Sweden;45;0
9;3;2020;Sweden;42;0
8;3;2020;Sweden;24;0
7;3;2020;Sweden;76;0
6;3;2020;Sweden;26;0
5;3;2020;Sweden;11;0
4;3;2020;Sweden;9;0
3;3;2020;Sweden;1;0
2;3;2020;Sweden;1;0
1;3;2020;Sweden;1;0
29;2;2020;Sweden;5;0
28;2;2020;Sweden;5;0
27;2;2020;Sweden;1;0
26;2;2020;Sweden;0;0
25;2;2020;Sweden;0;0
24;2;2020;Sweden;0;0
23;2;2020;Sweden;0;0
22;2;2020;Sweden;0;0
21;2;2020;Sweden;0;0
20;2;2020;Sweden;0;0
19;2;2020;Sweden;0;0
18;2;2020;Sweden;0;0
17;2;2020;Sweden;0;0
16;2;2020;Sweden;0;0
15;2;2020;Sweden;0;0
14;2;2020;Sweden;0;0
13;2;2020;Sweden;0;0
12;2;2020;Sweden;0;0
11;2;2020;Sweden;0;0
10;2;2020;Sweden;0;0
9;2;2020;Sweden;0;0
8;2;2020;Sweden;0;0
7;2;2020;Sweden;0;0
6;2;2020;Sweden;0;0
5;2;2020;Sweden;0;0
4;2;2020;Sweden;0;0
3;2;2020;Sweden;0;0
2;2;2020;Sweden;0;0
1;2;2020;Sweden;1;0
31;1;2020;Sweden;0;0
30;1;2020;Sweden;0;0
29;1;2020;Sweden;0;0
28;1;2020;Sweden;0;0
27;1;2020;Sweden;0;0
26;1;2020;Sweden;0;0
25;1;2020;Sweden;0;0
24;1;2020;Sweden;0;0
23;1;2020;Sweden;0;0
22;1;2020;Sweden;0;0
21;1;2020;Sweden;0;0
20;1;2020;Sweden;0;0
19;1;2020;Sweden;0;0
18;1;2020;Sweden;0;0
17;1;2020;Sweden;0;0
16;1;2020;Sweden;0;0
15;1;2020;Sweden;0;0
14;1;2020;Sweden;0;0
13;1;2020;Sweden;0;0
12;1;2020;Sweden;0;0
11;1;2020;Sweden;0;0
10;1;2020;Sweden;0;0
9;1;2020;Sweden;0;0
8;1;2020;Sweden;0;0
7;1;2020;Sweden;0;0
6;1;2020;Sweden;0;0
5;1;2020;Sweden;0;0
4;1;2020;Sweden;0;0
3;1;2020;Sweden;0;0
2;1;2020;Sweden;0;0
1;1;2020;Sweden;0;0
31;12;2019;Sweden;0;0
9;4;2020;Switzerland;546;64
8;4;2020;Switzerland;590;57
7;4;2020;Switzerland;552;25
6;4;2020;Switzerland;821;19
5;4;2020;Switzerland;974;56
4;4;2020;Switzerland;1033;52
3;4;2020;Switzerland;1124;54
2;4;2020;Switzerland;962;5
1;4;2020;Switzerland;696;78
31;3;2020;Switzerland;1138;38
30;3;2020;Switzerland;1122;22
29;3;2020;Switzerland;1048;38
28;3;2020;Switzerland;1390;36
27;3;2020;Switzerland;1000;58
26;3;2020;Switzerland;925;17
25;3;2020;Switzerland;774;20
24;3;2020;Switzerland;1044;6
23;3;2020;Switzerland;894;4
22;3;2020;Switzerland;1237;13
21;3;2020;Switzerland;952;10
20;3;2020;Switzerland;878;12
19;3;2020;Switzerland;360;2
18;3;2020;Switzerland;450;5
17;3;2020;Switzerland;0;1
16;3;2020;Switzerland;841;2
15;3;2020;Switzerland;238;4
14;3;2020;Switzerland;267;3
13;3;2020;Switzerland;212;0
12;3;2020;Switzerland;152;1
11;3;2020;Switzerland;116;1
10;3;2020;Switzerland;42;0
9;3;2020;Switzerland;68;1
8;3;2020;Switzerland;55;0
7;3;2020;Switzerland;122;0
6;3;2020;Switzerland;30;1
5;3;2020;Switzerland;20;0
4;3;2020;Switzerland;7;0
3;3;2020;Switzerland;6;0
2;3;2020;Switzerland;6;0
1;3;2020;Switzerland;6;0
29;2;2020;Switzerland;4;0
28;2;2020;Switzerland;7;0
27;2;2020;Switzerland;0;0
26;2;2020;Switzerland;1;0
25;2;2020;Switzerland;0;0
24;2;2020;Switzerland;0;0
23;2;2020;Switzerland;0;0
22;2;2020;Switzerland;0;0
21;2;2020;Switzerland;0;0
20;2;2020;Switzerland;0;0
19;2;2020;Switzerland;0;0
18;2;2020;Switzerland;0;0
17;2;2020;Switzerland;0;0
16;2;2020;Switzerland;0;0
15;2;2020;Switzerland;0;0
14;2;2020;Switzerland;0;0
13;2;2020;Switzerland;0;0
12;2;2020;Switzerland;0;0
11;2;2020;Switzerland;0;0
10;2;2020;Switzerland;0;0
9;2;2020;Switzerland;0;0
8;2;2020;Switzerland;0;0
7;2;2020;Switzerland;0;0
6;2;2020;Switzerland;0;0
5;2;2020;Switzerland;0;0
4;2;2020;Switzerland;0;0
3;2;2020;Switzerland;0;0
2;2;2020;Switzerland;0;0
1;2;2020;Switzerland;0;0
31;1;2020;Switzerland;0;0
30;1;2020;Switzerland;0;0
29;1;2020;Switzerland;0;0
28;1;2020;Switzerland;0;0
27;1;2020;Switzerland;0;0
26;1;2020;Switzerland;0;0
25;1;2020;Switzerland;0;0
24;1;2020;Switzerland;0;0
23;1;2020;Switzerland;0;0
22;1;2020;Switzerland;0;0
21;1;2020;Switzerland;0;0
20;1;2020;Switzerland;0;0
19;1;2020;Switzerland;0;0
18;1;2020;Switzerland;0;0
17;1;2020;Switzerland;0;0
16;1;2020;Switzerland;0;0
15;1;2020;Switzerland;0;0
14;1;2020;Switzerland;0;0
13;1;2020;Switzerland;0;0
12;1;2020;Switzerland;0;0
11;1;2020;Switzerland;0;0
10;1;2020;Switzerland;0;0
9;1;2020;Switzerland;0;0
8;1;2020;Switzerland;0;0
7;1;2020;Switzerland;0;0
6;1;2020;Switzerland;0;0
5;1;2020;Switzerland;0;0
4;1;2020;Switzerland;0;0
3;1;2020;Switzerland;0;0
2;1;2020;Switzerland;0;0
1;1;2020;Switzerland;0;0
31;12;2019;Switzerland;0;0
9;4;2020;Syria;0;0
8;4;2020;Syria;0;0
7;4;2020;Syria;0;0
6;4;2020;Syria;3;0
5;4;2020;Syria;0;0
4;4;2020;Syria;0;0
3;4;2020;Syria;6;0
2;4;2020;Syria;0;0
1;4;2020;Syria;0;0
31;3;2020;Syria;1;1
30;3;2020;Syria;4;1
29;3;2020;Syria;0;0
28;3;2020;Syria;0;0
27;3;2020;Syria;4;0
26;3;2020;Syria;0;0
25;3;2020;Syria;0;0
24;3;2020;Syria;0;0
23;3;2020;Syria;1;0
9;4;2020;Taiwan;3;0
8;4;2020;Taiwan;3;0
7;4;2020;Taiwan;10;0
6;4;2020;Taiwan;0;0
5;4;2020;Taiwan;8;0
4;4;2020;Taiwan;16;0
3;4;2020;Taiwan;0;0
2;4;2020;Taiwan;17;0
1;4;2020;Taiwan;16;0
31;3;2020;Taiwan;0;0
30;3;2020;Taiwan;23;3
29;3;2020;Taiwan;16;0
28;3;2020;Taiwan;15;0
27;3;2020;Taiwan;17;0
26;3;2020;Taiwan;19;0
25;3;2020;Taiwan;21;0
24;3;2020;Taiwan;30;0
23;3;2020;Taiwan;12;0
22;3;2020;Taiwan;18;0
21;3;2020;Taiwan;27;1
20;3;2020;Taiwan;0;0
19;3;2020;Taiwan;31;0
18;3;2020;Taiwan;10;0
17;3;2020;Taiwan;8;0
16;3;2020;Taiwan;0;0
15;3;2020;Taiwan;6;0
14;3;2020;Taiwan;4;0
13;3;2020;Taiwan;1;0
12;3;2020;Taiwan;0;0
11;3;2020;Taiwan;3;0
9;3;2020;Taiwan;0;0
8;3;2020;Taiwan;0;0
7;3;2020;Taiwan;1;0
6;3;2020;Taiwan;2;0
4;3;2020;Taiwan;1;0
3;3;2020;Taiwan;1;0
2;3;2020;Taiwan;0;0
1;3;2020;Taiwan;1;0
29;2;2020;Taiwan;5;0
28;2;2020;Taiwan;2;0
27;2;2020;Taiwan;1;0
26;2;2020;Taiwan;1;0
25;2;2020;Taiwan;2;0
24;2;2020;Taiwan;2;0
23;2;2020;Taiwan;0;0
22;2;2020;Taiwan;2;0
21;2;2020;Taiwan;0;0
20;2;2020;Taiwan;2;0
19;2;2020;Taiwan;0;0
18;2;2020;Taiwan;2;0
17;2;2020;Taiwan;2;1
16;2;2020;Taiwan;0;0
15;2;2020;Taiwan;0;0
14;2;2020;Taiwan;0;0
13;2;2020;Taiwan;0;0
12;2;2020;Taiwan;0;0
11;2;2020;Taiwan;0;0
10;2;2020;Taiwan;0;0
9;2;2020;Taiwan;1;0
8;2;2020;Taiwan;1;0
7;2;2020;Taiwan;5;0
6;2;2020;Taiwan;0;0
5;2;2020;Taiwan;1;0
4;2;2020;Taiwan;0;0
3;2;2020;Taiwan;0;0
2;2;2020;Taiwan;0;0
1;2;2020;Taiwan;1;0
31;1;2020;Taiwan;1;0
30;1;2020;Taiwan;0;0
29;1;2020;Taiwan;1;0
28;1;2020;Taiwan;2;0
27;1;2020;Taiwan;2;0
26;1;2020;Taiwan;0;0
25;1;2020;Taiwan;2;0
24;1;2020;Taiwan;0;0
23;1;2020;Taiwan;0;0
22;1;2020;Taiwan;0;0
21;1;2020;Taiwan;1;0
20;1;2020;Taiwan;0;0
19;1;2020;Taiwan;0;0
18;1;2020;Taiwan;0;0
17;1;2020;Taiwan;0;0
16;1;2020;Taiwan;0;0
15;1;2020;Taiwan;0;0
14;1;2020;Taiwan;0;0
13;1;2020;Taiwan;0;0
12;1;2020;Taiwan;0;0
11;1;2020;Taiwan;0;0
10;1;2020;Taiwan;0;0
9;1;2020;Taiwan;0;0
8;1;2020;Taiwan;0;0
7;1;2020;Taiwan;0;0
6;1;2020;Taiwan;0;0
5;1;2020;Taiwan;0;0
4;1;2020;Taiwan;0;0
3;1;2020;Taiwan;0;0
2;1;2020;Taiwan;0;0
1;1;2020;Taiwan;0;0
31;12;2019;Taiwan;0;0
9;4;2020;Thailand;54;2
8;4;2020;Thailand;111;4
7;4;2020;Thailand;38;0
6;4;2020;Thailand;51;3
5;4;2020;Thailand;191;4
4;4;2020;Thailand;103;4
3;4;2020;Thailand;104;3
2;4;2020;Thailand;120;2
1;4;2020;Thailand;0;0
31;3;2020;Thailand;263;3
30;3;2020;Thailand;143;1
29;3;2020;Thailand;109;1
28;3;2020;Thailand;0;0
27;3;2020;Thailand;91;1
26;3;2020;Thailand;111;0
25;3;2020;Thailand;107;0
24;3;2020;Thailand;106;3
23;3;2020;Thailand;122;0
22;3;2020;Thailand;233;0
21;3;2020;Thailand;154;0
20;3;2020;Thailand;35;0
19;3;2020;Thailand;0;0
18;3;2020;Thailand;0;0
17;3;2020;Thailand;63;0
16;3;2020;Thailand;32;0
15;3;2020;Thailand;0;0
14;3;2020;Thailand;12;0
12;3;2020;Thailand;11;0
11;3;2020;Thailand;9;0
7;3;2020;Thailand;3;0
5;3;2020;Thailand;4;0
2;3;2020;Thailand;1;0
1;3;2020;Thailand;0;1
29;2;2020;Thailand;2;0
28;2;2020;Thailand;0;0
27;2;2020;Thailand;0;0
26;2;2020;Thailand;3;0
25;2;2020;Thailand;2;0
24;2;2020;Thailand;0;0
23;2;2020;Thailand;0;0
22;2;2020;Thailand;0;0
21;2;2020;Thailand;0;0
20;2;2020;Thailand;0;0
19;2;2020;Thailand;0;0
18;2;2020;Thailand;1;0
17;2;2020;Thailand;0;0
16;2;2020;Thailand;0;0
15;2;2020;Thailand;1;0
14;2;2020;Thailand;0;0
13;2;2020;Thailand;0;0
12;2;2020;Thailand;1;0
11;2;2020;Thailand;0;0
10;2;2020;Thailand;0;0
9;2;2020;Thailand;0;0
8;2;2020;Thailand;7;0
7;2;2020;Thailand;0;0
6;2;2020;Thailand;0;0
5;2;2020;Thailand;6;0
4;2;2020;Thailand;0;0
3;2;2020;Thailand;0;0
2;2;2020;Thailand;0;0
1;2;2020;Thailand;5;0
31;1;2020;Thailand;0;0
30;1;2020;Thailand;0;0
29;1;2020;Thailand;0;0
28;1;2020;Thailand;6;0
27;1;2020;Thailand;3;0
26;1;2020;Thailand;0;0
25;1;2020;Thailand;1;0
24;1;2020;Thailand;0;0
23;1;2020;Thailand;0;0
22;1;2020;Thailand;2;0
21;1;2020;Thailand;0;0
20;1;2020;Thailand;0;0
19;1;2020;Thailand;0;0
18;1;2020;Thailand;0;0
17;1;2020;Thailand;1;0
16;1;2020;Thailand;0;0
15;1;2020;Thailand;0;0
14;1;2020;Thailand;0;0
13;1;2020;Thailand;1;0
12;1;2020;Thailand;0;0
11;1;2020;Thailand;0;0
10;1;2020;Thailand;0;0
9;1;2020;Thailand;0;0
8;1;2020;Thailand;0;0
7;1;2020;Thailand;0;0
6;1;2020;Thailand;0;0
5;1;2020;Thailand;0;0
4;1;2020;Thailand;0;0
3;1;2020;Thailand;0;0
2;1;2020;Thailand;0;0
1;1;2020;Thailand;0;0
31;12;2019;Thailand;0;0
9;4;2020;Timor_Leste;0;0
8;4;2020;Timor_Leste;0;0
7;4;2020;Timor_Leste;0;0
6;4;2020;Timor_Leste;0;0
5;4;2020;Timor_Leste;0;0
4;4;2020;Timor_Leste;0;0
3;4;2020;Timor_Leste;0;0
2;4;2020;Timor_Leste;0;0
1;4;2020;Timor_Leste;0;0
31;3;2020;Timor_Leste;0;0
30;3;2020;Timor_Leste;0;0
29;3;2020;Timor_Leste;0;0
28;3;2020;Timor_Leste;0;0
27;3;2020;Timor_Leste;0;0
26;3;2020;Timor_Leste;0;0
25;3;2020;Timor_Leste;0;0
24;3;2020;Timor_Leste;0;0
23;3;2020;Timor_Leste;0;0
22;3;2020;Timor_Leste;1;0
9;4;2020;Togo;5;0
8;4;2020;Togo;7;0
7;4;2020;Togo;14;0
6;4;2020;Togo;3;0
5;4;2020;Togo;1;0
4;4;2020;Togo;1;1
3;4;2020;Togo;3;0
2;4;2020;Togo;2;1
1;4;2020;Togo;0;0
31;3;2020;Togo;4;0
30;3;2020;Togo;2;0
29;3;2020;Togo;3;0
28;3;2020;Togo;1;1
27;3;2020;Togo;1;0
26;3;2020;Togo;5;0
25;3;2020;Togo;0;0
24;3;2020;Togo;3;0
23;3;2020;Togo;0;0
22;3;2020;Togo;6;0
21;3;2020;Togo;8;0
20;3;2020;Togo;0;0
19;3;2020;Togo;0;0
18;3;2020;Togo;0;0
17;3;2020;Togo;0;0
16;3;2020;Togo;0;0
15;3;2020;Togo;0;0
7;3;2020;Togo;1;0
9;4;2020;Trinidad_and_Tobago;0;0
8;4;2020;Trinidad_and_Tobago;2;0
7;4;2020;Trinidad_and_Tobago;1;1
6;4;2020;Trinidad_and_Tobago;1;1
5;4;2020;Trinidad_and_Tobago;3;0
4;4;2020;Trinidad_and_Tobago;3;0
3;4;2020;Trinidad_and_Tobago;8;1
2;4;2020;Trinidad_and_Tobago;2;2
1;4;2020;Trinidad_and_Tobago;2;0
31;3;2020;Trinidad_and_Tobago;7;0
30;3;2020;Trinidad_and_Tobago;4;1
29;3;2020;Trinidad_and_Tobago;8;0
28;3;2020;Trinidad_and_Tobago;1;1
27;3;2020;Trinidad_and_Tobago;5;0
26;3;2020;Trinidad_and_Tobago;3;1
25;3;2020;Trinidad_and_Tobago;6;0
24;3;2020;Trinidad_and_Tobago;1;0
23;3;2020;Trinidad_and_Tobago;1;0
22;3;2020;Trinidad_and_Tobago;40;0
21;3;2020;Trinidad_and_Tobago;0;0
20;3;2020;Trinidad_and_Tobago;0;0
19;3;2020;Trinidad_and_Tobago;2;0
18;3;2020;Trinidad_and_Tobago;2;0
17;3;2020;Trinidad_and_Tobago;1;0
16;3;2020;Trinidad_and_Tobago;2;0
15;3;2020;Trinidad_and_Tobago;0;0
14;3;2020;Trinidad_and_Tobago;1;0
13;3;2020;Trinidad_and_Tobago;1;0
9;4;2020;Tunisia;27;1
8;4;2020;Tunisia;22;0
7;4;2020;Tunisia;21;3
6;4;2020;Tunisia;58;1
5;4;2020;Tunisia;40;5
4;4;2020;Tunisia;0;0
3;4;2020;Tunisia;61;3
2;4;2020;Tunisia;32;1
1;4;2020;Tunisia;50;1
31;3;2020;Tunisia;34;0
30;3;2020;Tunisia;51;2
29;3;2020;Tunisia;0;0
28;3;2020;Tunisia;54;1
27;3;2020;Tunisia;0;0
26;3;2020;Tunisia;59;2
25;3;2020;Tunisia;25;0
24;3;2020;Tunisia;14;0
23;3;2020;Tunisia;15;2
22;3;2020;Tunisia;6;0
21;3;2020;Tunisia;15;1
20;3;2020;Tunisia;10;0
19;3;2020;Tunisia;5;0
18;3;2020;Tunisia;4;0
17;3;2020;Tunisia;2;0
16;3;2020;Tunisia;2;0
15;3;2020;Tunisia;0;0
14;3;2020;Tunisia;3;0
13;3;2020;Tunisia;6;0
12;3;2020;Tunisia;2;0
11;3;2020;Tunisia;3;0
10;3;2020;Tunisia;1;0
3;3;2020;Tunisia;1;0
9;4;2020;Turkey;4117;87
8;4;2020;Turkey;3892;76
7;4;2020;Turkey;3148;75
6;4;2020;Turkey;3135;73
5;4;2020;Turkey;3013;76
4;4;2020;Turkey;2786;69
3;4;2020;Turkey;2456;79
2;4;2020;Turkey;2148;63
1;4;2020;Turkey;2704;46
31;3;2020;Turkey;1610;37
30;3;2020;Turkey;1815;23
29;3;2020;Turkey;1704;16
28;3;2020;Turkey;2069;17
27;3;2020;Turkey;1196;16
26;3;2020;Turkey;561;15
25;3;2020;Turkey;343;7
24;3;2020;Turkey;293;7
23;3;2020;Turkey;289;9
22;3;2020;Turkey;277;12
21;3;2020;Turkey;311;5
20;3;2020;Turkey;168;3
19;3;2020;Turkey;93;1
18;3;2020;Turkey;51;0
17;3;2020;Turkey;29;0
16;3;2020;Turkey;16;0
13;3;2020;Turkey;1;0
12;3;2020;Turkey;1;0
9;4;2020;Turks_and_Caicos_islands;0;0
8;4;2020;Turks_and_Caicos_islands;0;0
7;4;2020;Turks_and_Caicos_islands;3;0
6;4;2020;Turks_and_Caicos_islands;0;1
5;4;2020;Turks_and_Caicos_islands;0;0
4;4;2020;Turks_and_Caicos_islands;0;0
3;4;2020;Turks_and_Caicos_islands;0;0
2;4;2020;Turks_and_Caicos_islands;0;0
1;4;2020;Turks_and_Caicos_islands;0;0
31;3;2020;Turks_and_Caicos_islands;0;0
30;3;2020;Turks_and_Caicos_islands;0;0
29;3;2020;Turks_and_Caicos_islands;3;0
28;3;2020;Turks_and_Caicos_islands;0;0
27;3;2020;Turks_and_Caicos_islands;1;0
26;3;2020;Turks_and_Caicos_islands;0;0
25;3;2020;Turks_and_Caicos_islands;1;0
9;4;2020;Uganda;1;0
8;4;2020;Uganda;0;0
7;4;2020;Uganda;0;0
6;4;2020;Uganda;4;0
5;4;2020;Uganda;0;0
4;4;2020;Uganda;3;0
3;4;2020;Uganda;1;0
2;4;2020;Uganda;0;0
1;4;2020;Uganda;11;0
31;3;2020;Uganda;0;0
30;3;2020;Uganda;3;0
29;3;2020;Uganda;16;0
28;3;2020;Uganda;0;0
27;3;2020;Uganda;0;0
26;3;2020;Uganda;5;0
25;3;2020;Uganda;0;0
24;3;2020;Uganda;8;0
23;3;2020;Uganda;0;0
22;3;2020;Uganda;1;0
9;4;2020;Ukraine;206;7
8;4;2020;Ukraine;143;7
7;4;2020;Ukraine;68;6
6;4;2020;Ukraine;155;4
5;4;2020;Ukraine;109;5
4;4;2020;Ukraine;183;3
3;4;2020;Ukraine;10;0
2;4;2020;Ukraine;245;7
1;4;2020;Ukraine;69;2
31;3;2020;Ukraine;62;2
30;3;2020;Ukraine;107;1
29;3;2020;Ukraine;93;3
28;3;2020;Ukraine;62;0
27;3;2020;Ukraine;43;1
26;3;2020;Ukraine;29;1
25;3;2020;Ukraine;11;0
24;3;2020;Ukraine;26;0
23;3;2020;Ukraine;6;0
22;3;2020;Ukraine;15;0
21;3;2020;Ukraine;0;1
20;3;2020;Ukraine;7;0
19;3;2020;Ukraine;5;2
18;3;2020;Ukraine;9;0
17;3;2020;Ukraine;2;0
16;3;2020;Ukraine;0;0
13;3;2020;Ukraine;2;0
4;3;2020;Ukraine;1;0
9;4;2020;United_Arab_Emirates;300;0
8;4;2020;United_Arab_Emirates;283;1
7;4;2020;United_Arab_Emirates;277;1
6;4;2020;United_Arab_Emirates;294;0
5;4;2020;United_Arab_Emirates;481;2
4;4;2020;United_Arab_Emirates;0;0
3;4;2020;United_Arab_Emirates;360;2
2;4;2020;United_Arab_Emirates;0;0
1;4;2020;United_Arab_Emirates;53;1
31;3;2020;United_Arab_Emirates;143;3
30;3;2020;United_Arab_Emirates;0;0
29;3;2020;United_Arab_Emirates;63;0
28;3;2020;United_Arab_Emirates;72;0
27;3;2020;United_Arab_Emirates;0;0
26;3;2020;United_Arab_Emirates;85;0
25;3;2020;United_Arab_Emirates;50;0
24;3;2020;United_Arab_Emirates;45;0
23;3;2020;United_Arab_Emirates;0;0
22;3;2020;United_Arab_Emirates;13;2
21;3;2020;United_Arab_Emirates;0;0
20;3;2020;United_Arab_Emirates;27;0
19;3;2020;United_Arab_Emirates;0;0
18;3;2020;United_Arab_Emirates;15;0
17;3;2020;United_Arab_Emirates;12;0
16;3;2020;United_Arab_Emirates;1;0
15;3;2020;United_Arab_Emirates;0;0
13;3;2020;United_Arab_Emirates;11;0
11;3;2020;United_Arab_Emirates;15;0
10;3;2020;United_Arab_Emirates;14;0
8;3;2020;United_Arab_Emirates;16;0
6;3;2020;United_Arab_Emirates;2;0
4;3;2020;United_Arab_Emirates;6;0
2;3;2020;United_Arab_Emirates;0;0
1;3;2020;United_Arab_Emirates;2;0
29;2;2020;United_Arab_Emirates;0;0
28;2;2020;United_Arab_Emirates;6;0
27;2;2020;United_Arab_Emirates;0;0
26;2;2020;United_Arab_Emirates;0;0
25;2;2020;United_Arab_Emirates;0;0
24;2;2020;United_Arab_Emirates;0;0
23;2;2020;United_Arab_Emirates;2;0
22;2;2020;United_Arab_Emirates;2;0
21;2;2020;United_Arab_Emirates;0;0
20;2;2020;United_Arab_Emirates;0;0
19;2;2020;United_Arab_Emirates;0;0
18;2;2020;United_Arab_Emirates;0;0
17;2;2020;United_Arab_Emirates;1;0
16;2;2020;United_Arab_Emirates;0;0
15;2;2020;United_Arab_Emirates;0;0
14;2;2020;United_Arab_Emirates;0;0
13;2;2020;United_Arab_Emirates;0;0
12;2;2020;United_Arab_Emirates;0;0
11;2;2020;United_Arab_Emirates;1;0
10;2;2020;United_Arab_Emirates;0;0
9;2;2020;United_Arab_Emirates;0;0
8;2;2020;United_Arab_Emirates;2;0
7;2;2020;United_Arab_Emirates;0;0
6;2;2020;United_Arab_Emirates;0;0
5;2;2020;United_Arab_Emirates;0;0
4;2;2020;United_Arab_Emirates;0;0
3;2;2020;United_Arab_Emirates;0;0
2;2;2020;United_Arab_Emirates;1;0
